,NAME,z_use,X_WORLD,Y_WORLD,SNR,FROM,epoch,f435w-f606w,f435w-f814w,f814w-f606w,mag_F814W,xc,yc,ns,rs,q,phi,psi11,psi12,psi22,psi111,psi112,psi122,psi222,err_xc,err_yc,err_ns,err_rs,err_q,err_phi,err_psi11,err_psi12,err_psi22,err_psi111,err_psi112,err_psi122,err_psi222,rchi2,F1_fit,F2_fit,a,Q111,Q112,Q122,Q222,F1_HOLICs,F2_HOLICs,mask_flag,checkFit_flag,noisemap_masked_mean,noisemap_masked_stdv,noisemap_masked_skew,noisemap_masked_kurtosis,a_pix,G1_fit,G2_fit,f1,f2,g1,g2,F,F_pix,G,stamp-size,X_IMAGE,Y_IMAGE,xs,ys,overlap_flag
849,macs0416_3616,1.6532,64.03524176,-24.06056333,23.3456223,f606w_w_f814w,1,0.8789,0.3372,0.5417,26.70817707,-1.040482586,-1.799391185,0.838902336,2.480008774,1.539686268,0.813254895,0,0,0,-0.006884663,0.026204226,-0.023180409,-0.036053924,0.096043685,0.090362007,0.02166503,0.056278879,0.057783271,0.042292276,0,0,0,0.010824367,0.006314822,0.005628677,0.007107108,0.406091408,-0.015032536,-0.004924849,0.184002543,17.28814336,22.15595993,-4.102605342,-44.32357124,0.002130596,-0.00844758,0,0,0.000264014,0.000307246,0.311673699,-1.888210636,6.133418084,0.031328282,0.057333301,-0.50108452,-0.164161637,1.044276057,1.911110017,0.527289995,0.0158187,2.177809445,40,4866.288307,6373.565419,145.9886492,191.2069626,0
853,macs0416_3625,0.4319,64.03201447,-24.0601797,23.64132011,f606w_w_f814w,1,3.1245,3.394,-0.2695,24.77120191,-2.048365565,-2.141410338,1.278315641,3.379474341,1,0.600667909,0,0,0,0.000611483,0.004422735,7.05E-05,-5.12E-05,0.036699982,0.036408663,0.009587101,0.027842663,5.36E-11,0.141863687,0,0,0,0.002074966,0.000970618,0.00104501,0.002306847,0.456530557,0.000341015,0.002185784,0.371989557,26.24803415,73.24816266,16.53371386,-10.63776341,0.000972999,0.001002932,0,0,0.000326367,0.000390995,0.427305919,-1.696210602,12.39965191,0.000199919,0.006659686,0.011367181,0.072859462,0.006663981,0.221989543,0.073740857,0.002212226,0.222089545,78,5219.916196,6419.593167,156.5974859,192.587795,0
855,macs0416_3637,0.5529,64.03375568,-24.06021933,29.68991158,f814w_w_f814w,1,1.5159,1.4601,0.0558,26.37916965,-2.195736271,-2.241313884,0.943969926,3.898239985,1.253174516,-1.353384557,0,0,0,0.03126576,0.004757295,0.004167865,0.015397629,0.111420147,0.143476791,0.024526419,0.094756494,0.046934276,0.08341628,0,0,0,0.005339094,0.003814247,0.003717294,0.005451367,0.440820484,0.017716813,0.010077462,0.26857008,92.8941431,-22.40780141,1.312748747,-69.07560334,0.008316652,-0.007813157,0,0,0.000237933,0.000301381,0.483280155,-1.753887798,8.952336015,0.009381083,-0.000562872,0.590560425,0.335915402,0.312702753,-0.018762391,0.679412079,0.020382362,0.313265125,59,5029.124506,6414.842546,150.8737352,192.4452764,0
861,macs0416_3667,1.0828,64.02804255,-24.05951913,36.40461469,f606w_w_f814w,1,0.8966,0.7956,0.101,25.626036,-0.994120862,-4.127681361,1.29696581,0.851748991,2.976324604,-1.45126047,0,0,0,-0.024427113,0.00409182,-0.001110038,0.035401521,0.022578113,0.062962593,0.015685775,0.014155997,0.075224945,0.005525068,0,0,0,0.009600244,0.003009636,0.000790222,0.002049074,0.623844982,-0.012768576,0.01974667,0.279405582,-0.263198274,24.14005263,-14.97610927,217.6670315,-0.005851546,0.011319796,1,0,0.000352472,0.000325237,-0.152303561,-1.959351028,9.313519396,-0.010548499,-0.011563031,-0.425619187,0.658222345,-0.351616639,-0.385434362,0.783842043,0.023515261,0.52172206,50,5655.140664,6498.839605,169.6542199,194.9651882,0
862,macs0416_3676,0.452,64.03257276,-24.05953386,36.43269146,f606w_w_f814w,1,1.3073,1.144,0.1633,24.43308793,-2.311777438,-1.033784681,2.518312554,0.375950276,1.770337423,0.070140194,0,0,0,0.007802004,-0.002299635,0.000129589,0.001444977,0.009076036,0.011932037,0.012579294,0.006022383,0.022679401,0.011851237,0,0,0,0.001910564,0.002398311,0.000420546,0.000595482,0.734910809,0.003965797,-0.000427329,0.588601195,1030.274668,327.7587281,216.2407577,422.1011367,0.003291306,0.003783957,0,0,0.00049985,0.000368735,-0.453574594,-1.479396484,19.62003983,0.003706618,-0.004171941,0.132193225,-0.014244305,0.123553927,-0.139064701,0.132958448,0.003988753,0.18602302,114,5158.744651,6497.096057,154.7623395,194.9128817,0
864,macs0416_3679,2.7421,64.04589148,-24.05989699,20.3155331,f814w_w_f814w,1,0.9093,0.5085,0.4008,26.4770234,-1.682350707,-1.668334871,1.572309932,1.392989301,3.068069855,0.777908115,0,0,0,0.009297231,-0.007017568,-0.008483486,-0.014899296,0.272341856,0.255855746,0.065360861,0.095264573,0.290252094,0.030121885,0,0,0,0.007517606,0.006203728,0.005987201,0.006181461,0.380877876,0.000406873,-0.010958432,0.309867037,-73.93526474,-20.19434962,-150.1877437,-257.0758938,0.001050515,-0.031008751,1,0,0.00043926,0.000275233,-0.966523998,-1.059464935,10.32890122,0.017373845,-0.003076703,0.01356242,-0.365281056,0.579128167,-0.102556778,0.365532747,0.010965982,0.588138867,69,3699.353053,6453.49718,110.9805916,193.6049154,0
865,macs0416_3682,3.5221,64.00387421,-24.05965457,22.00442507,f814w_w_f814w,1,4.0197,3.6007,0.419,25.84808525,0.127996653,-4.250466743,0.310855378,6.437172618,1.441811751,-0.82217503,0,0,0,0.056310025,0.007815107,0.005393124,-0.04445279,0.06003669,0.051834283,0.011707263,0.095188557,0.028224876,0.020580361,0,0,0,0.001042651,0.001086402,0.000590282,0.001334804,0.648989548,0.030851575,-0.018318842,0.25549117,73.55278172,-3.104198609,11.67006818,-37.4001208,0.013379188,-0.00631934,1,0,0.000470492,0.000288123,-1.010644027,-0.956343679,8.516372345,0.020065327,0.033949055,1.028385818,-0.610628061,0.668844243,1.131635169,1.196011713,0.035880351,1.314515415,41,8303.375658,6482.188496,249.1012697,194.4656549,0
866,macs0416_3683,0.5653,64.03525608,-24.05956965,48.73297375,f606w_w_f814w,1,1.3024,1.3444,-0.042,24.84846313,-1.299064087,-1.695481044,0.488506024,3.671333727,2.332186611,-0.978647512,0,0,0,0.002583791,0.004444128,0.012115687,0.018893946,0.048468202,0.033993025,0.004797445,0.016570476,0.017974916,0.004093264,0,0,0,0.002948349,0.000807001,0.000754381,0.000705246,1.314301983,0.007349739,0.011669037,0.23816581,20.0607852,-20.01735044,6.438951336,21.19606268,0.002035933,0.000609051,0,0,0.000256739,0.000306156,0.360517662,-1.856521699,7.938860325,-0.016881635,-0.002780782,0.244991301,0.388967884,-0.562721183,-0.092692718,0.459692019,0.013790761,0.570304366,53,4864.720542,6492.807167,145.9416163,194.784215,0
870,macs0416_3704,0.463,64.03712557,-24.05932957,24.5313011,f606w_w_f814w,1,2.1651,2.5196,-0.3545,25.08810322,-2.263309815,-1.379584367,1.253652305,2.218884276,1.602024409,-0.877925115,0,0,0,-0.002022759,-0.003560781,-0.00018697,-0.004641346,0.016620035,0.04572777,0.010072305,0.024070358,0.024183471,0.014608925,0,0,0,0.000934718,0.001303951,0.00371407,0.000923476,0.481335225,-0.001104864,-0.004101063,0.321040551,-56.58409377,-36.76768846,25.01578377,19.79630488,-0.003087818,-0.000496131,0,0,0.000291677,0.000306616,0.106219162,-1.976138257,10.70135171,-0.000730924,-0.003020499,-0.036828813,-0.136702109,-0.024364131,-0.100683285,0.141576227,0.004247287,0.10358926,67,4659.872361,6521.61795,139.7961708,195.6485385,0
871,macs0416_3715,0.6316,64.04922178,-24.05951948,20.4108959,f814w_w_f814w,1,2.404,2.4387,-0.0347,26.94146135,-1.894379902,-1.33410515,1.066284689,3.734274935,1.12443935,-0.864080243,0,0,0,0.009933836,-0.004354415,-0.002260212,-0.021380687,0.208098377,0.193170035,0.038549479,0.143335395,0.061334212,0.245441536,0,0,0,0.009293603,0.00706834,0.006321365,0.009687626,0.333438878,0.003836812,-0.012867551,0.262197323,62.34501443,3.082981476,-12.05396609,-12.02988784,0.004597453,-0.002905061,0,0,0.000216635,0.000292265,0.608914706,-1.627045721,8.739910754,0.008357237,0.004158722,0.12789373,-0.428918368,0.278574562,0.138624061,0.447579907,0.013427397,0.311159793,55,3334.433919,6498.77143,100.0330176,194.9631429,0
873,macs0416_3726,0.4992,64.03558988,-24.05948346,21.0916894,f814w_w_f814w,1,1.8809,2.1256,-0.2447,26.80291601,-1.705963061,-1.513709942,1.186268681,2.688117576,1.161711344,0.471788399,0,0,0,0.015063274,-0.000308587,0.00160323,0.017242525,0.169082191,0.152309751,0.040433047,0.11266382,0.068575868,0.185168047,0,0,0,0.010092087,0.008051258,0.007302583,0.011398794,0.399568819,0.008333252,0.008466969,0.232663294,6.79064174,-53.77754588,6.100303489,69.53029557,0.003045888,0.007103593,0,0,0.000235308,0.000300906,0.502977214,-1.734212802,7.755443135,0.005126792,-0.009084143,0.277775054,0.282232308,0.17089308,-0.302804774,0.395997546,0.011879926,0.347699836,52,4828.144414,6503.15052,144.8443324,195.0945156,0
874,macs0416_3727,0.5217,64.06136614,-24.05935415,25.83310056,f814w_w_f814w,1,3.2804,3.2683,0.0121,26.47139269,-1.564881803,-1.368256463,0.844892614,5.795484736,1.401310394,0.783359874,0,0,0,-0.000106347,0.003902121,-0.001904894,0.011916087,0.21412127,0.212433754,0.026000944,0.144238051,0.053925432,0.056357308,0,0,0,0.005359112,0.00404162,0.003745895,0.005411305,0.291736191,-0.001005621,0.007909104,0.342459345,5.477262189,-56.7006758,64.50468821,134.1219749,0.004977529,-0.000609658,0,0,0.000240391,0.000300599,0.452234509,-1.792427302,11.41531151,0.002804168,-0.000104862,-0.033520684,0.263636795,0.09347228,-0.00349541,0.265759281,0.007972778,0.093537613,72,2003.715599,6518.438362,60.11146797,195.5531509,0
879,macs0416_3757,0.8785,64.05555936,-24.05905644,20.67665364,f814w_w_f814w,1,1.3413,1.0976,0.2437,25.88679319,-2.24560791,-1.566229594,0.724894229,2.483195592,2.238304181,1.233850641,0,0,0,0.0305613,-0.009213362,0.017372784,-0.019127854,0.120231148,0.191160695,0.027958876,0.068929728,0.101731502,0.027684222,0,0,0,0.019262241,0.008320948,0.007202849,0.007090723,0.360333078,0.023967042,-0.014170608,0.199990022,17.15342043,13.9776141,7.80780371,-67.12442225,0.029726165,-0.008042589,0,0,0.000291067,0.000308208,0.117082991,-1.981115131,6.666334076,-0.010778526,-0.004256117,0.798901396,-0.472353605,-0.359284213,-0.141870557,0.92809556,0.027842867,0.38628021,41,2639.987397,6554.260959,79.19962191,196.6278288,0
882,macs0416_3762,0.4355,64.03870212,-24.05916714,30.49854156,f814w_w_f814w,1,1.8763,2.2225,-0.3462,27.26960251,-2.129589487,-2.035690638,0.868265912,2.463326313,1.336703386,-1.343088464,0,0,0,0.049223537,0.019699112,-0.003784433,-0.010273835,0.106591888,0.139333923,0.031516028,0.078943461,0.071108631,0.083904974,0,0,0,0.01300947,0.009258795,0.009442064,0.012327211,0.378608963,0.022719552,0.004712639,0.178190093,27.7755288,6.815539902,-4.293329697,-5.43618253,0.011843213,-0.000184242,0,0,0.000269055,0.000305901,0.261981642,-1.922088207,5.939669764,0.030288418,0.034685586,0.757318395,0.157087962,1.009613921,1.156186198,0.77343893,0.023203168,1.534954981,35,4487.121235,6541.10901,134.6136371,196.2332703,0
883,macs0416_3766,1.1398,64.02930581,-24.05899803,26.20109685,f606w_w_f814w,1,0.9555,0.9186,0.0369,26.00625566,-1.514561034,-2.163647929,0.628806041,3.094433782,1.391410058,0.403621556,0,0,0,0.005370306,0.000464463,0.006018061,0.039540362,0.0676385,0.050174091,0.010757079,0.033451904,0.024850815,0.029068236,0,0,0,0.006641142,0.004182704,0.003954357,0.005760754,0.615137058,0.005694184,0.020002412,0.163668588,14.81149865,-6.328290152,1.045909908,0.903346015,0.007482611,-0.002868347,0,0,0.000229501,0.000311116,0.624002803,-1.597912717,5.455619602,-0.006341938,-0.019073487,0.189806125,0.666747072,-0.211397949,-0.635782885,0.69323735,0.020797121,0.670006694,39,5516.722902,6561.379053,165.5016871,196.8413716,0
886,macs0416_3788,2.0491,64.0421305,-24.058169,86.63514368,f814w_w_f814w,1,1.1426,0.9105,0.2321,23.53186784,-2.93574053,-1.81146304,2.038157643,1.870975506,1.927780164,0.236250502,0,0,0,-0.000786525,0.001688541,0.009409976,-0.006111121,0.044181202,0.00365783,0.001533884,0.006660232,0.016086099,0.007154705,0,0,0,0.000838361,0.00734118,0.000296801,0.009197303,0.729936014,0.004311726,-0.00221129,0.972760788,-6587.155565,1116.700853,1354.24388,641.0269204,-0.00163429,0.002066374,1,0,0.000511956,0.000227263,-1.79364637,1.258012321,32.42535959,-0.014508226,0.005588372,0.143724189,-0.073709666,-0.483607538,0.186279071,0.161523241,0.004845697,0.518243324,166,4111.452199,6660.876551,123.343566,199.8262965,0
887,macs0416_3795,0.4542,64.05694457,-24.05856233,44.60778892,f814w_w_f814w,1,2.6205,2.9283,-0.3078,26.03374272,-1.636675578,-1.580237826,0.868545465,3.40478024,1.614014562,0.208512999,0,0,0,-0.001356654,0.003421686,-0.000331703,-0.003236105,0.11264244,0.081377249,0.016074314,0.054202087,0.040302033,0.025752374,0,0,0,0.003868846,0.003099801,0.004017806,0.00689232,0.320447861,-0.000844178,9.28E-05,0.258722926,0.8004759,-13.74346301,30.98842581,-50.67476842,0.002647801,-0.009812394,0,0,0.000267711,0.000303717,0.255377277,-1.930070768,8.624097542,-0.000180773,0.006750582,-0.028139273,0.003093018,-0.00602575,0.225019399,0.028308753,0.000849263,0.225100066,53,2488.194815,6613.533463,74.64584445,198.4060039,0
889,macs0416_3812,0.629,64.05213604,-24.05836389,26.10252177,f814w_w_f814w,1,3.0641,3.3629,-0.2988,26.68316213,-2.07668776,-1.228267629,0.824386123,5.815151316,1.170363959,0.057002246,0,0,0,0.006547594,-0.002943314,-0.006718513,-0.01295269,0.210899303,0.197355129,0.027641262,0.16414811,0.051648482,0.128172079,0,0,0,0.006156984,0.004101502,0.005508022,0.006328784,0.299878186,-8.55E-05,-0.007948002,0.291008136,14.51669834,-28.13829557,-78.96047234,-17.17861167,-0.00521877,-0.00369462,0,0,0.000209169,0.000289932,0.666310896,-1.552579432,9.700271204,0.013351567,0.002061374,-0.002848657,-0.264933391,0.445052237,0.068712465,0.264948705,0.007948461,0.450325323,65,3015.089778,6637.411352,90.45269334,199.1223406,0
892,macs0416_3815,1.4468,64.02434047,-24.05826536,20.58630886,f606w_w_f814w,1,0.8622,0.7122,0.15,26.62549049,-1.707014307,-0.751407668,0.3917315,3.082518434,2.127173118,1.346697463,0,0,0,-0.009268111,-0.027265015,0.012983525,-0.012023453,0.127453952,0.195486928,0.018477244,0.061056743,0.065291534,0.022892714,0,0,0,0.025749782,0.007761964,0.004938227,0.008377285,0.396716479,0.001857707,-0.019644234,0.155284965,-9.044357119,-5.915180747,-0.826951011,3.334643151,-0.018956259,-0.010293213,0,0,0.00025015,0.000316586,0.481249132,-1.756449509,5.176165494,-0.024109343,-0.034885796,0.061923566,-0.654807803,-0.803644765,-1.16285987,0.657729265,0.019731878,1.413537401,36,6060.809387,6649.259741,181.8242816,199.4777922,0
894,macs0416_3819,0.4667,64.03815943,-24.05831229,21.00358755,f814w_w_f814w,1,3.7794,4.0117,-0.2323,26.96218885,-1.356563636,-1.07932437,0.958433817,3.656314792,1.662509163,1.389086121,0,0,0,0.008126271,0.004873927,-0.005636723,-0.008429819,0.19550245,0.278305539,0.038694055,0.143024261,0.099930133,0.053182659,0,0,0,0.010771553,0.006333647,0.005478765,0.00945701,0.388016802,0.001244774,-0.001777946,0.279613075,-5.378947928,-27.12472104,-27.00931038,-46.7323762,0.009004304,-0.005527044,0,0,0.000213643,0.000293622,0.651609109,-1.565139761,9.320435817,0.012518219,0.011525801,0.041492471,-0.05926487,0.417273972,0.384193355,0.072346043,0.002170381,0.56720552,61,4546.586362,6643.691468,136.3975909,199.310744,0
897,macs0416_3834,2.3478,64.00756703,-24.05794951,35.20490847,f606w_w_f814w,1,1.1007,0.6487,0.452,25.79882353,-1.203461551,-1.757095586,0.931697619,2.253255726,2.153674139,-0.889670777,0,0,0,-0.000735917,-0.007630953,-0.031227971,-0.010445672,0.054638683,0.059441082,0.013975989,0.026830171,0.045825597,0.011013207,0,0,0,0.00507159,0.002597797,0.00228918,0.002517771,0.515436398,-0.015981944,-0.009038312,0.248107528,-57.64462934,75.26849245,-68.28759821,23.26314628,-0.00630237,0.004070124,0,0,0.00029241,0.00032128,0.191362197,-1.957790115,8.270250928,0.046473999,-0.006223593,-0.532731477,-0.301277073,1.549133288,-0.207453104,0.612021815,0.018360654,1.562962167,52,7898.779906,6686.886269,236.9633972,200.6065881,0
898,macs0416_3835,3.7884,64.01956963,-24.05817532,20.16787208,f814w_w_f814w,1,2.9953,2.882,0.1133,27.01879742,-1.223426244,-1.986092647,1.086994915,2.276040593,1.657847639,0.968194237,0,0,0,-0.002944903,0.006459299,-0.001085356,-0.027326242,0.157012628,0.181557955,0.040008601,0.091132995,0.098977537,0.055887206,0,0,0,0.014778851,0.009749998,0.008392731,0.0091233,0.37372813,-0.00201513,-0.010433471,0.22608594,55.94158173,-15.81712809,-11.67314034,-36.43772567,0.017752083,-0.011687631,0,0,0.000247118,0.00031418,0.487629364,-1.756438389,7.536198015,0.000155582,0.02335207,-0.067170991,-0.347782378,0.005186075,0.778402329,0.354209718,0.010626292,0.778419605,47,6583.579221,6660.008991,197.5073766,199.8002697,0
900,macs0416_3841,0.4876,64.03725174,-24.05699916,33.02084422,f606w_w_f814w,1,2.1545,2.5018,-0.3473,24.45023352,-3.397314253,-1.709236146,1.428306579,2.437702751,1.249835217,0.998805723,0,0,0,0.016619599,-0.00235881,0.004626678,-0.000557168,0.026036254,0.021584763,0.006205572,0.016412747,0.010525162,0.018894321,0,0,0,0.000977202,0.000564603,0.000693141,0.001260941,0.477281899,0.010623139,-0.001457989,0.429690551,86.2490296,110.7360233,177.602713,110.0098791,0.00230157,0.001026322,0,0,0.000216182,0.000293765,0.628209611,-1.5943647,14.32301836,0.001369783,-0.003259632,0.354104619,-0.048599632,0.045659435,-0.108654387,0.357424125,0.010722724,0.117858219,103,4646.04609,6801.268003,139.3813827,204.0380401,0
902,macs0416_3845,1.0563,64.02040174,-24.05766694,44.88047643,f606w_w_f814w,1,1.1401,1.1569,-0.0168,24.33276342,-3.104455148,-1.674508136,2.202933528,0.504110019,1.558851725,0.057482552,0,0,0,-0.000392662,-0.000156815,0.005104288,0.008644314,0.025620777,0.01638411,0.008528343,0.005438477,0.015140119,0.011266062,0,0,0,0.000512403,0.000547108,0.001414367,0.002006593,1.005266193,0.002355813,0.00424375,0.423463951,14.47532201,-145.9703326,-42.14742226,-206.3377802,-0.001541291,-0.004174401,0,0,0.00029557,0.000320738,0.166836108,-1.965691466,14.11546502,-0.007852763,-0.004557379,0.078527099,0.141458321,-0.26175878,-0.151912622,0.16179296,0.004853789,0.30264683,90,6492.406646,6721.026051,194.7721994,201.6307815,0
903,macs0416_3848,0.5008,64.04760601,-24.05763549,24.38918598,f606w_w_f814w,1,2.2671,2.5428,-0.2757,25.4015516,-1.523598773,-1.28428564,1.059537219,2.712513554,1.454024445,-1.452847429,0,0,0,-0.002597627,-0.001567445,0.001978567,0.001998611,0.036134083,0.048242469,0.008826268,0.025473946,0.019943846,0.017997859,0,0,0,0.003091366,0.001858228,0.001657287,0.002176802,0.35473821,-0.00030953,0.000215583,0.268732624,5.170601196,-25.04042282,1.291833429,26.88328704,0.000172075,-0.000671638,0,0,0.000246949,0.000299534,0.389431062,-1.846424572,8.957754139,-0.004266663,-0.003350473,-0.010317667,0.007186091,-0.142222114,-0.111682439,0.01257355,0.000377206,0.180831681,59,3511.464166,6724.865004,105.343925,201.7459501,0
905,macs0416_3861,0.7401,64.05357386,-24.05783297,35.92518791,f814w_w_f814w,1,2.6091,2.6548,-0.0457,26.62393896,-1.952455616,-1.547771529,0.957460131,1.759338874,2.100880808,-0.969152713,0,0,0,0.014220559,0.011841202,-0.012443868,-0.01734864,0.08417106,0.103242076,0.022553498,0.040543506,0.079949697,0.023227958,0,0,0,0.010745682,0.007664184,0.00692479,0.007581421,0.326074873,0.000888346,-0.002753719,0.183160247,-4.511136491,1.876611841,-12.52141336,-1.62283311,-0.013504118,-0.009208285,0,0,0.000265022,0.000302555,0.26744823,-1.924881006,6.105341565,0.025776082,0.026436124,0.029611517,-0.091790632,0.859202749,0.881204125,0.096448753,0.002893463,1.230751833,40,2857.53174,6701.104679,85.72595221,201.0331404,0
906,macs0416_3872,0.7574,64.01499691,-24.0577626,35.82763779,f814w_w_f814w,1,1.5239,2.0558,-0.5319,26.11976589,-1.266973397,-1.932163671,1.793507772,0.734806535,1.628224348,-0.592070899,0,0,0,0.000456724,0.005899338,-0.005741692,0.009733945,0.065362975,0.074319228,0.027663729,0.023648164,0.055681567,0.034711152,0,0,0,0.005289854,0.003860219,0.004534399,0.006477796,0.367992158,-0.002642484,0.007816641,0.286313092,24.745868,30.22900683,43.49631305,-23.93889522,0.00744041,0.001660657,0,0,0.000251521,0.00031552,0.458848902,-1.786230269,9.543769743,0.0088409,0.003982034,-0.088082805,0.260554712,0.294696657,0.132734462,0.275040612,0.008251218,0.323209772,57,7084.646822,6709.464209,212.5394047,201.2839263,0
908,macs0416_3876,0.5417,64.03539092,-24.05776935,25.57381433,f814w_w_f814w,1,1.9109,2.0185,-0.1076,26.46989497,-2.252742472,-1.476572708,0.96088089,2.248329216,1.812788152,-0.034003264,0,0,0,-0.002731467,0.007072177,0.010792991,0.025903722,0.118448268,0.047342522,0.021332544,0.047271072,0.059733282,0.027168964,0,0,0,0.006205016,0.004138027,0.005175433,0.008618255,0.410834828,0.004030762,0.016487949,0.218320601,28.54903412,-9.415275164,-5.501390151,37.83507028,0.004645334,0.013072755,0,0,0.000261594,0.000303379,0.303403343,-1.895916228,7.27735336,-0.01755522,-0.002343595,0.134358728,0.549598312,-0.585174016,-0.078119841,0.56578315,0.016973494,0.590365428,45,4849.94788,6708.844209,145.4984364,201.2653263,0
909,macs0416_3881,2.4579,64.03754359,-24.05768645,27.61170504,f606w_w_f814w,1,0.9328,0.4717,0.4611,26.23722345,-0.890311762,-2.07904008,1.150297106,1.327713387,1.679855792,0.24135954,0,0,0,-0.037347512,-0.002062304,0.01030073,0.046247203,0.05682659,0.03746411,0.017615221,0.023033404,0.046875504,0.02550027,0,0,0,0.004760057,0.003671708,0.005400655,0.007592866,0.531126495,-0.013523391,0.022092449,0.188149754,-17.97868018,-0.219253128,-5.331784791,-7.894081487,-0.007316343,-0.001834999,0,0,0.000246343,0.00030447,0.432216687,-1.802220899,6.271658453,-0.03412485,-0.026217058,-0.450779707,0.736414979,-1.137495011,-0.873901933,0.863428842,0.025902865,1.434433508,42,4614.066904,6718.792163,138.4220071,201.5637649,0
912,macs0416_3893,0.6359,64.03369439,-24.05757889,20.01398416,f814w_w_f814w,1,0.8629,1.2176,-0.3547,27.26405804,-1.773332748,-1.751939713,0.820128357,2.033943614,1.95014956,-1.588766024,0,0,0,0.007594534,0.007717231,0.012240971,0.009982312,0.087852627,0.155319638,0.027536011,0.055310027,0.088663394,0.033138202,0,0,0,0.023385458,0.009161966,0.007867269,0.010038938,0.451285908,0.009917753,0.008849771,0.163191676,-3.395859712,7.599836019,7.759819796,28.43514232,-0.000428079,0.022127258,0,0,0.000272814,0.000304228,0.223671669,-1.939353633,5.439722534,-0.01456419,0.00658469,0.330591758,0.294992372,-0.48547299,0.219489668,0.443070434,0.013292113,0.532784889,34,5035.848605,6731.69593,151.0754582,201.9508779,0
914,macs0416_3895,0.9235,64.05337483,-24.0569541,75.87898162,f606w_w_f814w,1,0.9231,1.0162,-0.0931,24.18306492,-1.833556665,-1.430818471,0.433827349,7.63381866,1.751451876,1.310673929,0,0,0,-0.010320489,0.002149967,0.007811081,-0.003309635,0.022741937,0.092808636,0.003006662,0.02237494,0.008991318,0.003293263,0,0,0,0.000769033,0.000659553,0.000498534,0.000869713,1.614325041,-0.001254704,-0.000579834,0.351542575,39.87116272,31.99632104,86.06946866,101.1443735,0.003470951,0.000204042,0,0,0.000258173,0.000301644,0.31409579,-1.898097192,11.71808584,-0.016876866,0.004879768,-0.041823455,-0.019327799,-0.562562216,0.162658945,0.046073477,0.001382204,0.585605823,77,2879.328557,6806.571635,86.37985672,204.197149,0
916,macs0416_3906,0.4395,64.05890458,-24.0569822,73.18525984,f606w_w_f814w,1,2.4309,2.774,-0.3431,23.90008228,-1.747221504,-2.035182433,1.020014293,2.267168013,1.8797883,0.906967917,0,0,0,0.002609595,0.002115368,-0.001313924,0.00173513,0.011805694,0.008604735,0.002608124,0.006067099,0.007736588,0.003005846,0,0,0,0.000939525,0.000689192,0.00055387,0.000715713,0.609107046,0.000647835,0.001925249,0.268718243,15.84230112,8.704388366,6.527178343,13.73771068,0.001100954,0.001068766,0,0,0.000262427,0.000304229,0.298832293,-1.906359492,8.957274763,0.003275684,0.002305487,0.021594514,0.064174968,0.109189454,0.076849553,0.067710779,0.002031323,0.133522248,59,2273.39623,6803.116641,68.20188691,204.0934992,0
921,macs0416_3924,0.5449,64.05565256,-24.05728294,21.24448313,f814w_w_f814w,1,2.7723,3.1796,-0.4073,27.23869687,-1.823100261,-1.534507588,1.362271869,1.948248124,1.265650751,0.636571138,0,0,0,-0.006063901,-0.0090887,0.005756997,0.011542231,0.168956838,0.179228221,0.048763303,0.097848575,0.082710857,0.134207397,0,0,0,0.012997423,0.009352361,0.009566878,0.011686652,0.293853961,-0.000153452,0.001226765,0.228042161,-15.1949825,-14.11751886,15.45973965,-7.477310096,0.0005771,-0.006216868,0,0,0.000135713,0.000254197,1.340919259,-0.197692216,7.60140537,-0.011667445,-0.019404165,-0.005115065,0.040892181,-0.388914838,-0.64680551,0.041210852,0.001236326,0.754726519,56,2629.747519,6767.079518,78.89242557,203.0123855,0
923,macs0416_3928,0.9437,64.05845094,-24.0568717,110.5597959,f606w_w_f814w,1,0.9011,0.9658,-0.0647,23.84294225,-3.977820846,-2.460554128,0.643724123,3.478308837,1.903405884,0.345491935,0,0,0,0.030162439,-0.001027678,0.013282322,0.01551489,0.014082124,0.010769849,0.001963958,0.006860627,0.006072775,0.002527384,0,0,0,0.000356038,0.000248057,0.000439875,0.001204202,4.926840896,0.021722381,0.007243606,0.228662071,47.39339105,19.41508659,16.19182767,23.79245131,0.008526416,0.005184139,0,0,0.000225931,0.000297118,0.556773342,-1.685625641,7.622069023,-0.004842264,-0.009298961,0.724079357,0.241453542,-0.161408801,-0.309965383,0.763276312,0.022898289,0.349472946,55,2323.102777,6816.38428,69.69308331,204.4915284,0
924,macs0416_3932,0.823,64.02749491,-24.05715085,29.92900059,f814w_w_f814w,1,1.132,1.4275,-0.2955,26.31682284,-0.988631189,-1.497932226,1.616043417,0.885680189,1.746024879,-0.027349891,0,0,0,-0.006549298,-0.018567724,0.006611007,0.00440848,0.086475244,0.079673041,0.029844249,0.029535994,0.065491272,0.035595163,0,0,0,0.005897965,0.004980976,0.005302226,0.010658312,0.42893673,3.09E-05,-0.007079622,0.262698477,-24.58758656,-32.67100662,21.83169308,-9.528374803,0.002721967,-0.0044433,0,0,0.000246265,0.000313958,0.496552891,-1.740945406,8.756615906,-0.013191159,-0.030055826,0.001028484,-0.235987392,-0.43970531,-1.001860863,0.235989633,0.007079689,1.09410509,50,5715.167553,6783.028894,171.4550266,203.4908668,0
